100 Block Address,Offense ID,Longitude,Latitude
74XX BLOCK OF 46TH AVE S,17,-122.275331262,47.53557106
GREEN LAKE TURN RD / WEST GREEN LAKE WAY N,1,-122.340342573,47.66977339
15XX BLOCK OF NW 100TH ST,10,-122.3776262585,47.70158014
36XX BLOCK OF 2ND AVE NW,72,-122.358956030125,47.65370551
1XX BLOCK OF NE 60TH ST,51,-122.326852782764706,47.67227177
84XX BLOCK OF 30TH AVE SW,53,-122.371248965075472,47.52737903
MCCLINTOCK AVE S / S BYRON ST,4,-122.29247303,47.57474905
7XX BLOCK OF CHERRY ST,239,-122.327068831213389,47.605572429288703
WOODLAND PL N / N 65TH ST,5,-122.347373785,47.67597784
3XX BLOCK WESTLAKE AVE N,1,-122.338460531,47.62145765
23RD AVE S / S WINTHROP ST,2,-122.303327035,47.57588431
6XX BLOCK OF N 36TH ST,34,-122.350640785117647,47.65143871
S JUDKINS ST / STURGUS AVE S,5,-122.312363375,47.59160644
NW 125TH ST / 9TH AVE NW,1,-122.367719657,47.71967763
107XX BLOCK OF 8TH AVE NE,205,-122.320532544980488,47.70721264
NE 68TH ST / 8TH AVE NE,4,-122.320077752,47.67803929
QUEEN ANNE AVE N / JOHN ST,9,-122.356746739666667,47.61977326
84XX BLOCK OF 1ST AVE S,10,-122.334846952,47.52900455
88XX BLOCK NESBIT AVE N,2,-122.343478221,47.69327651
45XX BLOCK OF SW BRACE POINT DR,6,-122.39109467,47.51996837
41XX BLOCK OF SW MORGAN ST,8,-122.38510295375,47.54484521
48XX BLOCK OF SW GRAHAM ST,6,-122.394519406833333,47.54677412
69XX BLOCK OF RAINIER AVE S,88,-122.271247035375,47.540249709659091
S HENDERSON ST / M L KING JR WAY S,37,-122.279209139,47.52324614
2XX BLOCK OF CHERRY ST,52,-122.332617239461538,47.60325164
80XX BLOCK OF 14TH AVE NE,23,-122.313260558913044,47.6875959
W BLAINE ST / 36TH AVE W,1,-122.403406959,47.63527054
107XX BLOCK OF SAND POINT WAY NE,13,-122.279726229384615,47.707965690769231
20XX BLOCK E MADISON ST,1,-122.305147598,47.61767457
24XX BLOCK OF NW 58TH ST,61,-122.388864868327869,47.67091802
2XX BLOCK OF 22ND AVE E,19,-122.303621614421053,47.620095859473684
9TH AVE N / ROY ST,15,-122.339735084,47.62539318
35TH AVE SW / FAUNTLEROY WAY SW,5,-122.37618826,47.56503853
6TH AVE SW / SW CAMBRIDGE ST,1,-122.342885873,47.51911589
REPUBLICAN ST / 1ST AVE N,61,-122.355414631,47.62327152
117XX BLOCK OF BURKE AVE N,8,-122.335447809,47.71553583
71XX BLOCK OF 32ND AVE SW,27,-122.373900470185185,47.53829537
19XX BLOCK OF BROADWAY E,49,-122.321357484959184,47.63657117
14XX BLOCK OF 19TH AVE E,1,-122.307236624,47.63146142
13XX BLOCK OF SW THISTLE ST,1,-122.352959004,47.52830568
3XX BLOCK OF 26TH AVE,45,-122.298899798933333,47.605234659333333
68XX BLOCK OF 55TH AVE NE,15,-122.268941467866667,47.67828341
SW CAMBRIDGE ST / 24TH AVE SW,1,-122.363211827,47.51919424
S ROYAL BROUGHAM WY / E3 BUSWAY,1,-122.327396925,47.59239144
20XX BLOCK OF E LOUISA ST,12,-122.304646991,47.64245724
1ST AVE NE / N 122ND ST,1,-122.328856191,47.71708621
60XX BLOCK OF LANHAM PL SW,118,-122.373486936881356,47.54748177338983
31XX BLOCK OF NW 77TH ST,2,-122.397637937,47.68490034
26XX BLOCK OF 39TH AVE W,28,-122.407100274714286,47.64363887
77XX BLOCK OF 33RD AVE NE,14,-122.292712085714286,47.68576755
17XX BLOCK OF W DRAVUS ST,2,-122.380427194,47.6484611
9XX BLOCK OF E ALDER ST,10,-122.3199916445,47.60436137
15XX BLOCK OF 12TH AVE,529,-122.316845011939508,47.61468385
NE 40TH ST / 6TH AVE NE,6,-122.32269174,47.65551734
S GENESEE ST / 50TH AVE S,1,-122.270726687,47.56411287
74XX BLOCK OF RAVENNA AVE NE,1,-122.303967811,47.68213816
55TH AVE SW / ALKI AVE SW,14,-122.402601257,47.58243225
71XX BLOCK 43RD AVE S,1,-122.279406744,47.5379716
SW TRENTON ST / 9TH AVE SW,4,-122.346735964,47.52464351
26XX BLOCK OF ALASKAN WAY,10,-122.35309871,47.61388392
E SPRING ST / 32ND AVE,4,-122.291451108,47.6116412
24XX BLOCK OF NE 77TH ST,2,-122.301341815,47.68486072
25XX BLOCK OF S PLUM ST,24,-122.299665933916667,47.585482509583333
ROOSEVELT WAY NE / NE 94TH ST,2,-122.317585647,47.6967443
15TH AVE NW / NW 57TH ST,17,-122.376213105,47.67017143
77XX BLOCK OF 8TH AVE S,10,-122.3271258025,47.548247757
61XX BLOCK OF S FOUNTAIN ST,19,-122.257113844,47.50303485
2XX BLOCK OF FAIRVIEW AVE N,59,-122.334264373271186,47.620252020677966
67XX BLOCK OF 47TH AVE SW,6,-122.373901348166667,47.564874128333333
38XX BLOCK OF SW LANDER ST,3,-122.380756270666667,47.57928803
62XX BLOCK OF 20TH AVE NW,16,-122.3821272250625,47.67418981
GREENWOOD AVE N / N 144TH ST,3,-122.355569248,47.73320567
49XX BLOCK OF 9TH AVE NW,11,-122.368609932090909,47.66471186
6XX BLOCK OF NW 60TH ST,14,-122.364534091857143,47.672347800714286
63XX BLOCK OF 31ST AVE S,10,-122.292582452,47.54538489
15XX BLOCK OF 5TH AVE W,24,-122.363699916,47.63292813
18XX BLOCK OF NW DOCK PL,7,-122.379841372714286,47.664981134285714
NE 123RD ST / SAND POINT WAY NE,5,-122.283907404,47.71736901
24TH PL W / W MANOR PL,1,-122.388694056,47.6535202
24XX BLOCK OF LORENTZ PL N,25,-122.35296734,47.64088054
20XX BLOCK OF 10TH AVE E,20,-122.320075561,47.63782751
MAYNARD AVE S / S MAIN ST,28,-122.325619809,47.60003092
27TH AVE S / S HUDSON ST,2,-122.298016426,47.55727948
11XX BLOCK OF NE 42ND ST,40,-122.3160877442,47.65834921
SW PRINCE ST / 41ST AVE SW,1,-122.3838491,47.58241045
23XX BLOCK OF 3RD AVE,441,-122.345443942959184,47.61508874
62XX BLOCK OF ELLIS AVE S,36,-122.318181824111111,47.54626879
43XX BLOCK OF SW 104TH ST,5,-122.387656637,47.51008035
31XX BLOCK OF LAKEWOOD AVE S,22,-122.282753148,47.5749953
65XX BLOCK OF 51ST AVE NE,17,-122.272908435,47.67661711
BURKE AVE N / N 48TH ST,1,-122.335159311,47.66357994
38XX BLOCK OF W BERTONA ST,4,-122.406286537,47.65044832
SW HANFORD ST / 42ND AVE SW,6,-122.38566719,47.57562062
54XX BLOCK OF 17TH AVE NE,1,-122.309439295,47.66747607
49XX BLOCK OF S ANGELINE ST,11,-122.271320559818182,47.55940937
N 83RD ST / GREEN LAKE DR N,4,-122.34451443225,47.68911276
E REPUBLICAN ST / 12TH AVE E,9,-122.316754752,47.62311418
68XX BLOCK OF 32ND AVE NE,26,-122.293057349,47.67850647
I5 SB OF / CORSON AV S,1,-122.320204965,47.5480762
9XX BLOCK OF S HILL ST,2,-122.320949914,47.58457015
77XX BLOCK OF DELRIDGE WAY SW,127,-122.36043342576378,47.532782892283465
8XX BLOCK OF NW 105TH ST,6,-122.367918914,47.705166626666667
BELLEVUE AVE E / E JOHN ST,1,-122.326572117,47.61961845
48XX BLOCK OF S CLOVERDALE ST,22,-122.271951448318182,47.526128767727273
NW 62ND ST / 9TH AVE NW,3,-122.368732534,47.67381049
57XX BLOCK OF 8TH AVE NE,21,-122.320097933571429,47.67041659
DEXTER AVE N / REPUBLICAN ST,1,-122.342361267,47.62322375
3RD AVE / CEDAR ST,73,-122.348897996,47.6171311
E CHERRY ST / 24TH AVE,22,-122.301476606,47.60800608
24XX BLOCK OF NE 80TH ST,3,-122.301397841,47.68667408
22XX BLOCK OF NE 117TH ST,4,-122.305123168,47.71390954
MADISON ST / BOYLSTON AVE,3,-122.321809841,47.61073023
2XX BLOCK OF JEFFERSON ST,3,-122.331158676666667,47.601886973333333
AIRPORT WAY S / 8TH AVE S,2,-122.3224393285,47.57289222
40XX BLOCK OF LINDEN AVE N,45,-122.348568179111111,47.656028990222222
E MARGINAL WAY S / S LUCILE ST,2,-122.337025911,47.55344008
26TH AVE NE / NE 55TH ST,2,-122.299563476,47.66852433
45XX BLOCK OF 48TH AVE NE,26,-122.275817864,47.66218716
93XX BLOCK OF 36TH AVE S,4,-122.28717937,47.51962451
35TH AVE SW / SW HENDERSON ST,8,-122.376699934,47.52286109
65XX BLOCK OF 20TH AVE NE,43,-122.306539613930233,47.67670643
84XX BLOCK OF 37TH AVE S,43,-122.285957948,47.52699761
NE THORNTON PL / 3RD AVE NE,9,-122.325833335444444,47.70240823
N 103RD ST / AURORA AVE N,17,-122.344672595,47.7032406
35XX BLOCK OF ANTHONY PL S,2,-122.299181755,47.57089765
13XX BLOCK OF N MENFORD PL,5,-122.341759948,47.65842719
NW 56TH ST / 22ND AVE NW,28,-122.384742610071429,47.66945414
DIBBLE AVE NW / NW 87TH ST,1,-122.367276917,47.69207562
9TH AVE N / THOMAS ST,1,-122.339768871,47.62087893
26XX BLOCK BOYLSTON AVE E,2,-122.323369089,47.64383634
NE 80TH ST / 40TH AVE NE,5,-122.285276043,47.68666353
8XX BLOCK OF NE 47TH ST,5,-122.318976037,47.66312857
12XX BLOCK OF WILLARD AVE W,1,-122.36572396,47.62983995
8TH AVE W / W FULTON ST,2,-122.367524132,47.64534329
38XX BLOCK 23RD AVE W,2,-122.385996571,47.65473489
21XX BLOCK OF NE 100TH ST,14,-122.304171165,47.70118957
34TH AVE NW / NW 67TH ST,1,-122.401045336,47.67700955
22XX BLOCK OF 13TH AVE W,67,-122.373721273895522,47.639839030298508
105XX BLOCK OF 8TH AVE NE,85,-122.320494223952941,47.70539294
9XX BLOCK OF NW LEARY WAY,255,-122.370363759823529,47.663657296431372
10XX BLOCK OF SUMMIT AVE E,76,-122.32540565068421,47.62840516
115XX BLOCK OF 32ND AVE NE,8,-122.293780384,47.71252537
70XX BLOCK 15TH AVE NW,1,-122.37677179,47.68045515
15XX BLOCK OF NE 85TH ST,2,-122.311693793,47.69033719
61ST AVE SW / SW ADMIRAL WAY,6,-122.410739306,47.5759061
40XX BLOCK OF 22ND AVE W,27,-122.384699516,47.65683344
5XX BLOCK OF S RIVERSIDE DR,6,-122.32690168,47.53567898
105XX BLOCK OF LAKE CITY WAY NE,107,-122.301628926859813,47.70573962
70XX BLOCK OF EAST GREEN LAKE DR N,1,-122.325739794,47.68005857
FAIRVIEW AVE E / FUHRMAN AVE E,2,-122.32262845,47.65204635
M L KING JR WAY S / S ALASKA ST,41,-122.293505266634146,47.560821123170732
59XX BLOCK OF SW CHARLESTOWN ST,10,-122.408872354,47.57013702
56TH AVE S / S BANGOR ST,1,-122.263103271,47.50612417
12XX BLOCK OF HARVARD AVE E,2,-122.322319735,47.62957979
50XX BLOCK OF S ELMGROVE ST,10,-122.2703998008,47.53034314
75XX BLOCK OF 35TH AVE NE,39,-122.290508432641026,47.68395288
57XX BLOCK OF ROOSEVELT WAY NE,81,-122.317363510962963,47.67040397037037
15TH AVE E / E THOMAS ST,1,-122.312712329,47.62050323
2ND AVE N / ALOHA ST,6,-122.352770856,47.62717856
BRIDGE WAY N / N 38TH ST,6,-122.345963699,47.652745
12XX BLOCK OF NE 77TH ST,12,-122.314724851,47.68489
33XX BLOCK OF NW 80TH ST,2,-122.399789407,47.68673933
20XX BLOCK OF S EDMUNDS ST,11,-122.306393828,47.55961565
4TH AVE / OLIVE WAY,2,-122.338542644,47.61218154
MELROSE AVE / E PINE ST,61,-122.327903754,47.61523842
70XX BLOCK OF 7TH AVE NW,36,-122.36451053225,47.6806684
2XX BLOCK OF 24TH AVE S,11,-122.301109464636364,47.600593998181818
49XX BLOCK OF RUSSELL AVE NW,1,-122.379030053,47.66519266
25TH AVE NW / NW 77TH ST,1,-122.388704246,47.68496382
20XX BLOCK OF S ALASKA ST,9,-122.306400831333333,47.561130663333333
GREENWOOD AVE N / N 64TH ST,3,-122.355333412,47.67522362
NW 56TH ST / 30TH AVE NW,1,-122.395647668,47.66947013
MERIDIAN AVE N / N 34TH ST,1,-122.33391399,47.6480319
NW 92ND ST / 9TH AVE NW,2,-122.368715839,47.69606375
24XX BLOCK OF NW NEPTUNE PL,13,-122.388599654307692,47.701067030769231
24XX BLOCK OF NW 61ST ST,43,-122.388862944232558,47.673104790232558
SW ALASKA ST / FAUNTLEROY WAY SW,24,-122.38145621,47.56110747
139XX BLOCK OF PAR PL NE,10,-122.3261780703,47.73009983
15TH AVE S / S ATLANTIC ST,1,-122.313827982,47.589989
41XX BLOCK OF 2ND AVE S,25,-122.33196763048,47.5665303816
35XX BLOCK OF SW WILLOW ST,2,-122.377203004,47.54104761
23XX BLOCK OF WALNUT AVE SW,13,-122.382769837846154,47.582870848461538
57XX BLOCK OF S FLETCHER ST,4,-122.2613749595,47.51895926
47XX BLOCK OF SW HUDSON ST,8,-122.392931573,47.55755394
4XX BLOCK OF 2ND AVE EXT S,660,-122.331689034824242,47.601396816212121
SW CARROLL ST / 59TH AVE SW,1,-122.408462726,47.5675163
49XX BLOCK OF SW SPOKANE ST,3,-122.395412367,47.57210125
NE 133RD ST / 25TH AVE NE,1,-122.301891637,47.72474988
39XX BLOCK OF 15TH AVE NE,13,-122.312178886076923,47.654136803076923
S HINDS ST / 24TH AVE S,1,-122.301711024,47.57308861
53XX BLOCK OF S AVON ST,16,-122.264974531875,47.5013814
S DAKOTA ST / 13TH AVE S,1,-122.315968219,47.56723148
12XX BLOCK OF FAIRVIEW AVE N,5,-122.328880583,47.63030081
27XX BLOCK OF NE 127TH ST,14,-122.298412875571429,47.72110622
8TH AVE SW / SW KENYON ST,1,-122.346056542,47.5319497
42XX BLOCK OF UNIVERSITY WAY NE,720,-122.313187760880556,47.659054980902778
34XX BLOCK OF S HORTON ST,6,-122.289354985,47.57377191
CORSON AVE S / S EDDY ST,7,-122.321928763,47.54598711
98XX BLOCK OF 55TH AVE S,508,-122.264723560704724,47.512583671141732
SW 105TH ST / 35TH AVE SW,1,-122.375901204,47.50904502
73XX BLOCK OF 17TH AVE NW,41,-122.378925926073171,47.68227511
22XX BLOCK OF EASTMONT WAY W,10,-122.4050093952,47.63809813
38XX BLOCK OF 40TH AVE SW,14,-122.382805881,47.56972824
34XX BLOCK OF SW SEOLA LN,1,-122.376452554,47.49743544
24TH AVE NW / NW 80TH ST,8,-122.387592765,47.68680276
60XX BLOCK OF 36TH AVE SW,26,-122.377733121384615,47.54743764
140XX BLOCK OF LINDEN AVE N,84,-122.347755345059524,47.73031658
17XX BLOCK OF N NORTHLAKE PL,7,-122.337834411,47.64636013
I5 NB / S KING ST,2,-122.320830216,47.59834265
46XX BLOCK OF NE 105TH ST,4,-122.277385116,47.70459476
95XX BLOCK OF 35TH AVE NE,26,-122.290552015,47.69790312
BOYER AVE E / 26TH AVE E,5,-122.299517517,47.63392922
34XX BLOCK OF THORNDYKE AVE W,46,-122.378262784934783,47.651355971304348
N 82ND ST / GREENWOOD AVE N,4,-122.355300538,47.68838959
NW IONE PL / TALLMAN AVE NW,1,-122.379210681,47.66653856
96XX BLOCK OF ROOSEVELT WAY NE,27,-122.317622275,47.69901727
2XX BLOCK OF N 80TH ST,1,-122.356636855,47.68694119
107XX BLOCK OF GREENWOOD AVE N,158,-122.355473597240506,47.707806424556962
RAVENNA AVE NE / NE 95TH ST,3,-122.30489081,47.69756434
PHINNEY AVE N / N 87TH ST,20,-122.35395037,47.69241433
26XX BLOCK OF 22ND AVE S,11,-122.304331451,47.57958682
51XX BLOCK OF S 117TH ST,20,-122.268153156,47.49791337
1XX BLOCK OF 1ST AVE W,25,-122.3580559244,47.61940107
N 36TH ST / WALLINGFORD AVE N,2,-122.336323686,47.65050157
5XX BLOCK OF S MEAD ST,10,-122.328256077,47.5510676
3XX BLOCK OF M L KING JR WAY E,1,-122.29611666,47.62192833
4XX BLOCK OF HARVARD AVE E,225,-122.322016607822222,47.622563350533333
S MASSACHUSETTS ST / 31ST AVE S,4,-122.292537683,47.58798381
7XX BLOCK OF S DONOVAN ST,26,-122.324946854230769,47.52562743
S HOLGATE ST / 15TH AVE S,8,-122.3133627525,47.58636268
82XX BLOCK OF 41ST AVE NE,26,-122.284327249,47.68930209
13TH AVE / E JEFFERSON ST,46,-122.315470742086956,47.60619747
1XX BLOCK OF NW 59TH ST,25,-122.3596327332,47.6715849704
26TH AVE S / S KING ST,2,-122.298704287,47.59807781
NE 123RD ST / 33RD AVE NE,4,-122.292781314,47.71734297
JOHN ST / 4TH AVE N,2,-122.348858935,47.61974391
46XX BLOCK OF NE 110TH ST,3,-122.278339005,47.70930124
38XX BLOCK OF 42ND AVE S,25,-122.28073851796,47.56925897
21XX BLOCK OF 48TH AVE SW,10,-122.392917768,47.58477692
48TH AVE S / S SNOQUALMIE ST,2,-122.273222289,47.56175288
S WALDEN ST / RENTON PL S,4,-122.296315326,47.57211322
19XX BLOCK OF N 120TH ST,5,-122.334802963,47.71592914
70XX BLOCK OF 1ST AVE NW,14,-122.357421667714286,47.68014961
15XX BLOCK OF NE 95TH ST,20,-122.31076148885,47.69760665
NE 60TH ST / 30TH AVE NE,2,-122.295362469,47.67214891
STONE WAY N / N 42ND ST,10,-122.342314638,47.65801601
16XX BLOCK OF 23RD AVE S,1,-122.302350717,47.5893443
39XX BLOCK OF SW STEVENS ST,1,-122.38170808,47.57692555
17XX BLOCK OF NE PACIFIC ST,3,-122.309118314666667,47.651301383333333
62XX BLOCK OF 35TH AVE NE,55,-122.290263796,47.67488411
82XX BLOCK OF GREEN LAKE DR N,50,-122.34383562862,47.688749596
5XX BLOCK OF 12TH AVE E,80,-122.3167457529,47.6236882
1XX BLOCK OF SW PENINSULA PL,1,-122.3353947,47.5408098
PALATINE AVE N / N 110TH ST,6,-122.356814384,47.70872123
24XX BLOCK OF NE 65TH ST,46,-122.301162906,47.67577382
44XX BLOCK OF S FRONTENAC ST,44,-122.276714718909091,47.5397866
30XX BLOCK OF 4TH AVE W,28,-122.362187581928571,47.646894491785714
40XX BLOCK OF SW DAKOTA ST,3,-122.383470122,47.56649056
38TH AVE S / S ALASKA ST,10,-122.284906449,47.56074135
4TH AVE NE / NE 45TH ST,1,-122.324036399,47.6613387
8XX BLOCK OF SW TRENTON ST,39,-122.345829172615385,47.524635986153846
E HAMLIN ST / EASTLAKE AVE E,1,-122.325879129,47.64562377
1XX BLOCK OF NE 59TH ST,32,-122.326871791875,47.67155917
18XX BLOCK OF 13TH AVE,43,-122.315595165023256,47.61819413
122XX BLOCK OF RIDGEMONT WAY N,3,-122.356071769,47.71866951
LINDEN AVE N / N ALLEN PL,2,-122.348632885,47.66076104
96XX BLOCK OF RENTON AVE S,119,-122.268267554588235,47.515964105462185
42XX BLOCK OF S ADAMS ST,3,-122.280132561666667,47.565261646666667
10XX BLOCK OF NE 75TH ST,2,-122.317225246,47.683108
NW 65TH ST / 21ST AVE NW,3,-122.383210812,47.67597816
60XX BLOCK OF WOODLAND PL N,18,-122.349073917111111,47.672565036111111
30XX BLOCK OF SW HANFORD ST,1,-122.374270801,47.5755561
25XX BLOCK OF 9TH AVE W,43,-122.368922234906977,47.642101480465116
100XX BLOCK OF 12TH AVE NE,16,-122.31498996,47.70172303
65XX BLOCK OF WOODLAND PL N,6,-122.347165921666667,47.67641721
29XX BLOCK OF 25TH AVE W,20,-122.388881783,47.646574525
17XX BLOCK OF 3RD AVE N,23,-122.351981868347826,47.634435540869565
9TH AVE / LENORA ST,6,-122.337035942,47.61715418
11XX BLOCK OF S SNOQUALMIE ST,3,-122.318018584,47.56169185
46XX BLOCK OF DAYTON AVE N,8,-122.3527296115,47.66250867
20XX BLOCK OF FERRY AVE SW,6,-122.386456647,47.58602403
3XX BLOCK OF N 53RD ST,2,-122.354907894,47.66707402
35XX BLOCK OF 30TH AVE W,5,-122.395565071,47.65180736
MERIDIAN AVE N / N 44TH ST,8,-122.333743166,47.66029647
76XX BLOCK OF 44TH AVE SW,4,-122.388552732,47.53401706
79XX BLOCK OF WOLCOTT AVE S,19,-122.268792470842105,47.53133959
13XX BLOCK OF NE 47TH ST,50,-122.31366989398,47.66309572
YALE AVE N / STEWART ST,1,-122.330412598,47.61872749
4XX BLOCK OF BROADWAY E,1336,-122.320915225497006,47.622558498128742
6XX BLOCK OF NE RAVENNA BLVD,5,-122.3217509512,47.67519011
SAND POINT WAY NE / NE 58TH ST,5,-122.269954546,47.67076843
FLORENTIA ST / QUEEN ANNE AVE N,4,-122.357690299,47.6468931
34TH AVE S / S GENESEE ST,2,-122.290616209,47.56464381
75XX BLOCK OF 40TH AVE NE,15,-122.285208824,47.68394757
142XX BLOCK OF 4TH AVE NE,4,-122.32607275675,47.7323083
10XX BLOCK OF BELLEVUE PL E,28,-122.325481305964286,47.627285986785714
SENECA ST / ALASKAN WAY,1,-122.339772561,47.60517846
22XX BLOCK OF NOB HILL AVE N,16,-122.3507145333125,47.6386843
52XX BLOCK OF 12TH AVE S,9,-122.317174955777778,47.55527233
69XX BLOCK OF 46TH AVE SW,1,-122.39139828,47.54087814
60XX BLOCK OF DELRIDGE WAY SW,3,-122.363031755,47.54838389
46XX BLOCK OF COLORADO AVE S,15,-122.336795189066667,47.56160164
44XX BLOCK OF POWELL PL S,13,-122.319004083,47.56404699
21XX BLOCK OF RAINIER AVE S,51,-122.302554044156863,47.584099137254902
29XX BLOCK OF S HILL ST,15,-122.294589517,47.58447856
BOREN AVE / COLUMBIA ST,4,-122.323834497,47.60791098
7XX BLOCK OF N 91ST ST,30,-122.348616040266667,47.69492199
45XX BLOCK OF 38TH AVE S,29,-122.284921977586207,47.56230047
97XX BLOCK OF ASHWORTH AVE N,49,-122.339736424163265,47.70051091
S EDDY ST / RAINIER AVE S,3,-122.275072665,47.54533113
67XX BLOCK OF S THAYER ST,5,-122.249843745,47.51088719
28XX BLOCK OF SW BARTON ST,1134,-122.369349379666667,47.52103664
S CHARLESTOWN ST / 35TH AVE S,8,-122.288913757,47.56976695
MAYFAIR AVE N / NEWELL ST,4,-122.3525806545,47.64468457
NE 94TH ST / 1ST AVE NE,2,-122.328443864,47.69681981
1XX BLOCK OF LAKE WASHINGTON BLVD,27,-122.286379153703704,47.602225049259259
UTAH AVE S / S LANDER ST,23,-122.335124893,47.57981138
5XX BLOCK OF NW BOWDOIN PL,1,-122.3628743,47.65517843
20XX BLOCK OF NE 135TH PL,4,-122.306376101,47.72730566
110XX BLOCK OF DURLAND AVE NE,3,-122.27916803,47.70962336
9XX BLOCK OF 3RD AVE,177,-122.333692728440678,47.605267219265537
E CALHOUN ST / 16TH AVE E,5,-122.310707817,47.64102318
NE 75TH ST / 35TH AVE NE,16,-122.290478897,47.68304823
30TH AVE SW / SW CAMBRIDGE ST,2,-122.371384184,47.51803544
17XX BLOCK OF SW ROXBURY ST,18,-122.357183752333333,47.51736176
31XX BLOCK OF E ARLINGTON PL,2,-122.292059145,47.60846418
W FORT ST / 28TH AVE W,1,-122.392849324,47.66067118
6XX BLOCK OF YALE AVE N,78,-122.330562133294872,47.62463779025641
30XX BLOCK OF MARTIN LUTHER KING JR WAY S,18,-122.29668161,47.57614675
80XX BLOCK OF FOREST DR NE,12,-122.2764226005,47.687075483333333
84XX BLOCK OF MARTIN LUTHER KING JR WAY S,32,-122.2794954336875,47.5269918834375
28XX BLOCK OF W BARRETT ST,2,-122.393576638,47.64683287
17XX BLOCK OF E REPUBLICAN ST,5,-122.3093333038,47.62324752
UNIVERSITY ST / WESTERN AVE,1,-122.339306811,47.60637047
26XX BLOCK OF M L KING JR WAY S,2,-122.296222079,47.57985699
12XX BLOCK OF N ALLEN PL,16,-122.342983595,47.66067181
NE BLAKELEY ST / 30TH AVE NE,7,-122.295619143,47.66469295
38XX BLOCK OF SW ANDOVER ST,2,-122.380785965,47.56836781
AURORA AVE N / N 71ST ST,5,-122.345191314,47.68030474
7XX BLOCK OF 26TH AVE E,6,-122.298753162333333,47.6255418
78XX BLOCK OF 24TH AVE NW,1,-122.387588728,47.68588707
125XX BLOCK OF 9TH AVE NW,21,-122.367712563,47.72058252
38XX BLOCK OF 41ST AVE S,27,-122.281817088,47.56882833
31XX BLOCK OF S ATLANTIC ST,3,-122.291956692,47.58942925
37XX BLOCK OF SW EDMUNDS ST,7,-122.379360783,47.55925411
25XX BLOCK OF 1ST AVE W,38,-122.358236214131579,47.64233534
65XX BLOCK OF 21ST AVE SW,42,-122.359640523190476,47.54471478
40XX BLOCK OF SW OTHELLO ST,8,-122.384168225,47.53755288
45XX BLOCK OF SW ATLANTIC ST,9,-122.389022917555556,47.590643862222222
91XX BLOCK OF 40TH AVE NE,4,-122.285295006,47.69502735
24XX BLOCK E HELEN ST,1,-122.301024377,47.62817109
87XX BLOCK OF RENTON AVE S,2,-122.276707465,47.52519118
45XX BLOCK OF SW TRENTON ST,9,-122.390878370222222,47.52484517
N 38TH ST / BURKE AVE N,5,-122.335098519,47.65314117
83XX BLOCK OF 54TH AVE S,29,-122.265206922896552,47.5289274
3RD AVE NW / NW 120TH ST,1,-122.360912203,47.71599892
58XX BLOCK OF 35TH AVE SW,1,-122.376322529,47.55105176
93XX BLOCK OF STONE AVE N,48,-122.341899194604167,47.696710020833333
23RD AVE W / W ARMOUR ST,1,-122.385953775,47.64475099
14XX BLOCK OF 22ND AVE,52,-122.303604892288462,47.6141176
1XX BLOCK OF N 73RD ST,10,-122.3572232176,47.6818009
15XX BLOCK OF BRADNER PL S,9,-122.295934983,47.58887476
24XX BLOCK OF 54TH PL SW,25,-122.40161984248,47.5819767448
2ND AVE / CEDAR ST,38,-122.349756756,47.61646659
33RD AVE / E ALDER ST,2,-122.290520613,47.60449644
11XX BLOCK OF 14TH AVE,54,-122.314147397,47.6122349
82XX BLOCK OF 16TH AVE NE,26,-122.311136492769231,47.68941887
42XX BLOCK 8TH AVE NE,1,-122.319786358,47.65848896
12XX BLOCK OF NW 121ST ST,4,-122.372287602,47.71731398
SPRING ST / 2ND AVE,62,-122.335781722983871,47.60587262
E MARION ST / 24TH AVE,5,-122.301455677,47.61002054
N 34TH ST / PHINNEY AVE N,2,-122.35448367,47.65046915
105XX BLOCK OF 27TH AVE NE,1,-122.298840099,47.70494793
72XX BLOCK OF 2ND AVE S,40,-122.331096296,47.53789278
35XX BLOCK OF 25TH AVE W,29,-122.388834849,47.65183485
36XX BLOCK OF 46TH AVE SW,25,-122.39077679096,47.57115004
8XX BLOCK OF HARRISON ST,27,-122.340413253,47.6220487
N 43RD ST / WOODLAND PARK AVE N,3,-122.344584024,47.65919628
