"county","tract","bg","state","sduni14","sdelm14","sdsec14","sdbest14","sdbesttype14","cd114","hsa","stab","cntyname","eschlnm14","sschlnm14","uschlnm14","bschlnm14","hsaname","intptlon","intptlat","pop14","afact"
"County code","Tract","Block group","State code","sduni14","sdelm14","sdsec14","sdbest14","sdbesttype14","cd114","Hospital service areas (2016)","State abbreviation","County name","Elementary school district name 2014","Secondary school district name 2014","Unified school district name 2014","Best school district name 2014","Hospital service areas 2016","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Pop 2014 estimate from county-level estimates","bg to hsa allocation factor"
"53011","0430.00","1","53","09270"," "," ","09270","u","03","50064","WA","Clark WA","53","53","Vancouver Public Schools","Vancouver Public Schools","WA- VANCOUVER",-122.597303,45.626963,775.071758,1 
"53011","0430.00","2","53","09270"," "," ","09270","u","03","50064","WA","Clark WA","53","53","Vancouver Public Schools","Vancouver Public Schools","WA- VANCOUVER",-122.596525,45.621273,1086.796924,1 
"53011","0431.00","1","53","02700"," "," ","02700","u","03","50064","WA","Clark WA","53","53","Evergreen School District (Clark)","Evergreen School District (Clark)","WA- VANCOUVER",-122.575731,45.617723,91.184913,0.068092 
"53011","0431.00","1","53","09270"," "," ","09270","u","03","50064","WA","Clark WA","53","53","Vancouver Public Schools","Vancouver Public Schools","WA- VANCOUVER",-122.581389,45.619727,1247.960956,0.931908 
"53011","0431.00","2","53","02700"," "," ","02700","u","03","50064","WA","Clark WA","53","53","Evergreen School District (Clark)","Evergreen School District (Clark)","WA- VANCOUVER",-122.575238,45.61486,25.446952,0.028369 
"53011","0431.00","2","53","09270"," "," ","09270","u","03","50064","WA","Clark WA","53","53","Vancouver Public Schools","Vancouver Public Schools","WA- VANCOUVER",-122.584595,45.614061,871.558119,0.971631 
"53011","0431.00","3","53","02700"," "," ","02700","u","03","50064","WA","Clark WA","53","53","Evergreen School District (Clark)","Evergreen School District (Clark)","WA- VANCOUVER",-122.581041,45.606658,23.326373,0.025172 
"53011","0431.00","3","53","09270"," "," ","09270","u","03","50064","WA","Clark WA","53","53","Vancouver Public Schools","Vancouver Public Schools","WA- VANCOUVER",-122.595511,45.612686,903.366809,0.974828 
"53011","0431.00","4","53","09270"," "," ","09270","u","03","50064","WA","Clark WA","53","53","Vancouver Public Schools","Vancouver Public Schools","WA- VANCOUVER",-122.589744,45.620473,955.321003,1 
"53013","9602.00","1","53","02040"," "," ","02040","u","05","13020","WA","Columbia WA","53","53","Dayton School District","Dayton School District","ID- LEWISTON",-117.745998,46.362231,129.966896,0.220564 
"53013","9602.00","1","53","02040"," "," ","02040","u","05","50017","WA","Columbia WA","53","53","Dayton School District","Dayton School District","WA- DAYTON",-117.923523,46.263055,436.806032,0.741293 
"53013","9602.00","1","53","02040"," "," ","02040","u","05","50065","WA","Columbia WA","53","53","Dayton School District","Dayton School District","WA- WALLA WALLA",-117.991603,46.101371,0,0 
"53013","9602.00","1","53","09390"," "," ","09390","u","05","50017","WA","Columbia WA","53","53","Waitsburg School District","Waitsburg School District","WA- DAYTON",-118.094081,46.248456,22.475478,0.038143 
"53013","9602.00","1","53","09390"," "," ","09390","u","05","50065","WA","Columbia WA","53","53","Waitsburg School District","Waitsburg School District","WA- WALLA WALLA",-118.115639,46.274205,0,0 
"53013","9602.00","2","53","02040"," "," ","02040","u","05","50017","WA","Columbia WA","53","53","Dayton School District","Dayton School District","WA- DAYTON",-117.981545,46.323819,802.276851,1 
"53013","9602.00","3","53","02040"," "," ","02040","u","05","50017","WA","Columbia WA","53","53","Dayton School District","Dayton School District","WA- DAYTON",-117.98295,46.311647,1071.005395,0.957205 
"53013","9602.00","3","53","02040"," "," ","02040","u","05","50065","WA","Columbia WA","53","53","Dayton School District","Dayton School District","WA- WALLA WALLA",-118.081783,46.300097,47.88254,0.042795 
"53013","9602.00","3","53","09390"," "," ","09390","u","05","50065","WA","Columbia WA","53","53","Waitsburg School District","Waitsburg School District","WA- WALLA WALLA",-118.11581,46.280245,0,0 
"53013","9602.00","4","53","02040"," "," ","02040","u","05","50017","WA","Columbia WA","53","53","Dayton School District","Dayton School District","WA- DAYTON",-117.968655,46.316306,1027.031633,1 
"53013","9602.00","5","53","02040"," "," ","02040","u","05"," ","WA","Columbia WA","53","53","Dayton School District","Dayton School District"," ",-117.979071,46.585263,0,0 
"53013","9602.00","5","53","02040"," "," ","02040","u","05","13020","WA","Columbia WA","53","53","Dayton School District","Dayton School District","ID- LEWISTON",-117.906479,46.457997,115.308975,0.257642 
"53013","9602.00","5","53","02040"," "," ","02040","u","05","50065","WA","Columbia WA","53","53","Dayton School District","Dayton School District","WA- WALLA WALLA",-118.047703,46.360512,80.129966,0.179039 
"53013","9602.00","5","53","06780"," "," ","06780","u","05","13020","WA","Columbia WA","53","53","Pomeroy School District","Pomeroy School District","ID- LEWISTON",-117.795027,46.471178,0,0 
"53013","9602.00","5","53","06870"," "," ","06870","u","05","50065","WA","Columbia WA","53","53","Prescott School District","Prescott School District","WA- WALLA WALLA",-118.218214,46.394065,16.61231,0.037118 
"53013","9602.00","5","53","08400"," "," ","08400","u","05"," ","WA","Columbia WA","53","53","Starbuck School District","Starbuck School District"," ",-118.209218,46.583769,0,0 
"53013","9602.00","5","53","08400"," "," ","08400","u","05","13020","WA","Columbia WA","53","53","Starbuck School District","Starbuck School District","ID- LEWISTON",-118.083012,46.533173,14.657921,0.032751 
"53013","9602.00","5","53","08400"," "," ","08400","u","05","50065","WA","Columbia WA","53","53","Starbuck School District","Starbuck School District","WA- WALLA WALLA",-118.13024,46.515884,150.487984,0.336244 
"53013","9602.00","5","53","09390"," "," ","09390","u","05","50065","WA","Columbia WA","53","53","Waitsburg School District","Waitsburg School District","WA- WALLA WALLA",-118.164608,46.352774,70.358019,0.157205 
"53015","0003.00","1","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.878449,46.0549,0,0 
"53015","0003.00","1","53","03810"," "," ","03810","u","03","50031","WA","Cowlitz WA","53","53","Kalama School District","Kalama School District","WA- LONGVIEW",-122.879246,46.05094,0,0 
"53015","0003.00","1","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.940193,46.121932,507.62325,1 
"53015","0004.00","1","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.939832,46.140855,563.47178,1 
"53015","0004.00","2","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.945419,46.142903,712.068763,1 
"53015","0004.00","3","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.945852,46.139047,770.909179,1 
"53015","0004.00","4","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.946193,46.134918,737.998438,1 
"53015","0004.00","5","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.941127,46.13372,817.782053,1 
"53015","0005.01","1","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.946895,46.125257,1166.835368,1 
"53015","0005.01","2","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.957902,46.130256,722.041715,1 
"53015","0005.01","3","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.952735,46.127874,929.479113,1 
"53015","0005.02","1","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.965497,46.127885,1935.749956,1 
"53015","0005.02","2","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.951544,46.120531,1589.688527,1 
"53015","0005.02","3","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.958285,46.123813,1319.421531,1 
"53015","0006.01","1","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.966325,46.146488,1080.070686,1 
"53015","0006.01","2","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.964671,46.13985,790.855083,1 
"53015","0006.01","3","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.967248,46.134617,1283.518904,1 
"53015","0006.01","4","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.969924,46.143429,702.095811,1 
"53015","0006.02","1","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.953146,46.149976,1012.254614,1 
"53015","0006.02","2","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.957548,46.144491,907.538619,1 
"53015","0006.02","3","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.958209,46.135829,1089.046343,1 
"53015","0007.02","1","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.973499,46.155584,2046.449722,1 
"53015","0007.02","2","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.965548,46.152983,1024.222156,1 
"53015","0007.03","1","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-123.019473,46.167637,1596.669593,1 
"53015","0007.04","1","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.99044,46.169612,1982.62283,1 
"53015","0007.04","2","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-123.007334,46.171956,1868.931179,1 
"53015","0007.04","3","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.980301,46.163514,1210.716356,1 
"53015","0007.04","4","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.993111,46.159243,1947.717498,1 
"53015","0008.00","1","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.961576,46.192309,60.835006,0.094427 
"53015","0008.00","1","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.983735,46.184495,583.417684,0.905572 
"53015","0008.00","2","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.971278,46.171371,1344.353911,1 
"53015","0008.00","3","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.953275,46.178915,350.05061,0.463061 
"53015","0008.00","3","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.961479,46.173499,405.899141,0.536939 
"53015","0008.00","4","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.95094,46.162182,732.014667,1 
"53015","0008.00","5","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.935963,46.152642,1536.831882,1 
"53015","0008.00","6","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.918873,46.162052,281.237242,0.165882 
"53015","0008.00","6","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.929535,46.160174,1414.164574,0.834117 
"53015","0009.00","1","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.918424,46.195615,675.168841,1 
"53015","0009.00","2","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.909111,46.186108,2840.29669,1 
"53015","0009.00","3","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.938924,46.175054,1164.840777,0.812804 
"53015","0009.00","3","53","04470"," "," ","04470","u","03","50031","WA","Cowlitz WA","53","53","Longview Public Schools","Longview Public Schools","WA- LONGVIEW",-122.93194,46.167672,268.272405,0.187196 
"53015","0009.00","4","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.922209,46.175035,2040.465951,1 
"53015","0010.00","1","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.919347,46.147277,758.941637,1 
"53015","0010.00","2","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.908399,46.144093,463.742261,1 
"53015","0011.00","1","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.902373,46.147179,941.446656,1 
"53015","0011.00","2","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.908091,46.149229,624.306786,1 
"53015","0011.00","3","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.906775,46.13969,827.755004,1 
"53015","0011.00","4","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.912878,46.137915,764.925408,1 
"53015","0011.00","5","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.907846,46.136033,1104.005771,1 
"53015","0011.00","6","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.907696,46.133103,672.176955,1 
"53015","0011.00","7","53","00003"," "," ","00003","u","03","50031","WA","Cowlitz WA","53","53","Kelso School District","Kelso School District","WA- LONGVIEW",-122.910558,46.129324,905.544029,1 
